Atenas 2004
ID;Name;Sex;Age;Height;Weight;Team;NOC;Season;City;Sport;Medal
65682;"Yanelis Yuliet ""Yanely"" Labrada Daz";F;22.0;167.0;49.0;Cuba;CUB;Summer;Athina;Taekwondo;Silver
65686;Francis Labrosse;M;25.0;171.0;60.0;Seychelles;SEY;Summer;Athina;Judo;
65693;Zandr Labuschagne;F;18.0;163.0;59.0;South Africa;RSA;Summer;Athina;Gymnastics;
65701;Florent Lacasse;M;23.0;185.0;65.0;France;FRA;Summer;Athina;Athletics;
65722;Virginie Lachaume;F;24.0;160.0;53.0;France;FRA;Summer;Athina;Weightlifting;
65725;Blandine Lachze;F;21.0;179.0;65.0;France;FRA;Summer;Athina;Modern Pentathlon;
65733;Martin Laciga;M;29.0;195.0;100.0;Switzerland;SUI;Summer;Athina;Beach Volleyball;
65734;Paul Laciga;M;33.0;193.0;92.0;Switzerland;SUI;Summer;Athina;Beach Volleyball;
65747;Blaenko Lackovi;M;23.0;196.0;99.0;Croatia;CRO;Summer;Athina;Handball;Gold
65772;Larisa Elena Lcus;F;24.0;180.0;74.0;Romania;ROU;Summer;Athina;Swimming;
65778;Matthieu Ladagnous;M;19.0;188.0;77.0;France;FRA;Summer;Athina;Cycling;
65790;Christian Lademann;M;28.0;188.0;80.0;Germany;GER;Summer;Athina;Cycling;
65835;"Pierre-Luc ""Pete"" LaForest";M;26.0;188.0;100.0;Canada;CAN;Summer;Athina;Baseball;
65854;Bernard Kipchirchir Lagat;M;29.0;173.0;58.0;Kenya;KEN;Summer;Athina;Athletics;Silver
65893;Panagiotis Lagos;M;19.0;187.0;75.0;Greece;GRE;Summer;Athina;Football;
65896;Angeliki Lagoumtzi;F;21.0;162.0;58.0;Greece;GRE;Summer;Athina;Football;
65902;Pavel Nikolayevich Lagun;M;25.0;183.0;74.0;Belarus;BLR;Summer;Athina;Swimming;
65905;Yevgeny Aleksandrovich Lagunov;M;18.0;188.0;77.0;Russia;RUS;Summer;Athina;Swimming;
65907;Sergey Lagutin;M;23.0;175.0;73.0;Uzbekistan;UZB;Summer;Athina;Cycling;
65929;Susanne Lahme;F;35.0;186.0;77.0;Germany;GER;Summer;Athina;Beach Volleyball;
65945;El Hassan Lahssini;M;29.0;177.0;64.0;France;FRA;Summer;Athina;Athletics;
65973;Lai Sheng-Jung;F;25.0;170.0;66.0;Chinese Taipei;TPE;Summer;Athina;Softball;
65975;Lai Zhongjian;M;16.0;176.0;70.0;China;CHN;Summer;Athina;Swimming;
66007;Amanda Laird;F;25.0;170.0;58.0;Australia;AUS;Summer;Athina;Synchronized Swimming;
66076;Eleei Lalio;M;24.0;170.0;103.0;American Samoa;ASA;Summer;Athina;Weightlifting;
66077;Alexandros Laliotis;M;31.0;177.0;96.0;Greece;GRE;Summer;Athina;Wrestling;
66079;Gennady Kazbekovich Laliyev;M;25.0;174.0;84.0;Kazakhstan;KAZ;Summer;Athina;Wrestling;Silver
66092;Ivet Miroslavova Lalova-Collio;F;20.0;168.0;56.0;Bulgaria;BUL;Summer;Athina;Athletics;
66095;Balzs Laluska;M;23.0;201.0;106.0;Hungary;HUN;Summer;Athina;Handball;
66109;Gabriel Eduardo Lama Valenzuela;M;30.0;180.0;90.0;Chile;CHI;Summer;Athina;Judo;
66121;Whynter Lamarre;F;25.0;173.0;68.0;Canada;CAN;Summer;Athina;Water Polo;
66140;"Christopher Patrick ""Chris"" Lambert";M;23.0;189.0;83.0;Great Britain;GBR;Summer;Athina;Athletics;
66183;Burger Lambrechts;M;31.0;198.0;138.0;South Africa;RSA;Summer;Athina;Athletics;
66201;"Santiago ""Yago"" Lamela Toba";M;27.0;177.0;79.0;Spain;ESP;Summer;Athina;Athletics;
66239;Leif Lampater;M;21.0;182.0;70.0;Germany;GER;Summer;Athina;Cycling;
66270;Nadir Lamyaghri;M;28.0;172.0;68.0;Morocco;MAR;Summer;Athina;Football;
66274;Geovanni Alessandro Lanaro Mercado;M;22.0;185.0;82.0;Mexico;MEX;Summer;Athina;Athletics;
66277;Brett Daniel Lancaster;M;24.0;189.0;80.0;Australia;AUS;Summer;Athina;Cycling;Gold
66278;Jackie Lance;F;30.0;160.0;65.0;Canada;CAN;Summer;Athina;Softball;
66416;Nancy Jebet Langat;F;22.0;153.0;49.0;Kenya;KEN;Summer;Athina;Athletics;
66437;Santiago Ral Lange Roberti;M;42.0;184.0;73.0;Argentina;ARG;Summer;Athina;Sailing;Bronze
66445;Anthony Langella;M;30.0;188.0;73.0;France;FRA;Summer;Athina;Cycling;
66475;Margaret Louise Langford;F;34.0;157.0;52.0;Canada;CAN;Summer;Athina;Canoeing;
66479;Ryan Langham;M;22.0;182.0;57.0;Australia;AUS;Summer;Athina;Boxing;
66489;Tracy Langlands;F;34.0;169.0;56.0;Great Britain;GBR;Summer;Athina;Rowing;
66499;Denis Langlois;M;35.0;172.0;60.0;France;FRA;Summer;Athina;Athletics;
66517;"Matthew Keir ""Matt"" Langridge";M;21.0;194.0;93.0;Great Britain;GBR;Summer;Athina;Rowing;
66537;Colleen Lanne;F;24.0;177.0;65.0;United States;USA;Summer;Athina;Swimming;Silver
66554;"Jozeph Johannes Gerhardus Marinus ""Jos"" Lansink";M;43.0;178.0;70.0;Belgium;BEL;Summer;Athina;Equestrianism;
66574;Beatrice Lanza;F;22.0;160.0;51.0;Italy;ITA;Summer;Athina;Triathlon;
66593;Lao Lishi;F;16.0;153.0;43.0;China;CHN;Summer;Athina;Diving;Silver
66593;Lao Lishi;F;16.0;153.0;43.0;China;CHN;Summer;Athina;Diving;Gold
66601;Beno Lapajne;M;31.0;200.0;97.0;Slovenia;SLO;Summer;Athina;Handball;
66605;Nicols Alexander Lapentti Gmez;M;27.0;190.0;85.0;Ecuador;ECU;Summer;Athina;Tennis;
66617;Marina Lapina;F;23.0;175.0;85.0;Azerbaijan;AZE;Summer;Athina;Athletics;
66623;Dmitry Moiseyevich Lapkes;M;28.0;181.0;79.0;Belarus;BLR;Summer;Athina;Fencing;
66630;Cline Roseline Laporte;F;19.0;165.0;60.0;Seychelles;SEY;Summer;Athina;Athletics;
66636;Martin Lapo;M;24.0;175.0;74.0;Slovakia;SVK;Summer;Athina;Sailing;
66647;Ilias Lappas;M;25.0;195.0;92.0;Greece;GRE;Summer;Athina;Volleyball;
66658;Olena Pavlivna Lapunova;F;23.0;175.0;65.0;Ukraine;UKR;Summer;Athina;Swimming;
66663;"Giouli ""Georgia"" Lara";F;24.0;175.0;78.0;Greece;GRE;Summer;Athina;Water Polo;Silver
66668;Modesto Lara Arias;M;30.0;170.0;60.0;Dominican Republic;DOM;Summer;Athina;Judo;
66674;Ernst Laraque;M;33.0;178.0;73.0;Haiti;HAI;Summer;Athina;Judo;
66699;Dario Lari;M;24.0;189.0;90.0;Italy;ITA;Summer;Athina;Rowing;
66704;Belina Larica;F;24.0;176.0;59.0;Angola;ANG;Summer;Athina;Handball;
66705;Irina Yuryevna Laricheva;F;39.0;168.0;72.0;Russia;RUS;Summer;Athina;Shooting;
66709;Aleksandr Aleksandrovich Larin;M;21.0;182.0;73.0;Russia;RUS;Summer;Athina;Athletics;
66757;Tamara Larrea Peraza;F;30.0;183.0;70.0;Cuba;CUB;Summer;Athina;Beach Volleyball;
66758;Daniela Greluis Larreal Chirinos;F;31.0;170.0;75.0;Venezuela;VEN;Summer;Athina;Cycling;
66784;Eirik Vers Larsen;M;28.0;182.0;80.0;Norway;NOR;Summer;Athina;Canoeing;
66784;Eirik Vers Larsen;M;28.0;182.0;80.0;Norway;NOR;Summer;Athina;Canoeing;Gold
66784;Eirik Vers Larsen;M;28.0;182.0;80.0;Norway;NOR;Summer;Athina;Canoeing;Bronze
66842;Stine Elisabeth Larsen;F;28.0;158.0;47.0;Norway;NOR;Summer;Athina;Athletics;
66875;Christel Camilla Larsson;F;29.0;173.0;63.0;Sweden;SWE;Summer;Athina;Cycling;
66885;Gustav Erik Larsson;M;23.0;195.0;77.0;Sweden;SWE;Summer;Athina;Cycling;
66917;Sara Margareta Larsson;F;25.0;174.0;65.0;Sweden;SWE;Summer;Athina;Football;
66926;Tatyana Yevgenyevna Lartseva;F;21.0;172.0;69.0;Russia;RUS;Summer;Athina;Sailing;
66933;Anatoly Vladimirovich Laryukov;M;33.0;175.0;73.0;Belarus;BLR;Summer;Athina;Judo;
66953;Irina Lashko (-Furler-);F;31.0;163.0;50.0;Australia;AUS;Summer;Athina;Diving;
66953;Irina Lashko (-Furler-);F;31.0;163.0;50.0;Australia;AUS;Summer;Athina;Diving;Bronze
66977;Mehrullah Lassi;M;24.0;162.0;54.0;Pakistan;PAK;Summer;Athina;Boxing;
66983;Leila Franoise Lassouani;F;27.0;155.0;63.0;Algeria;ALG;Summer;Athina;Weightlifting;
67003;Peter David Latham;M;20.0;182.0;70.0;New Zealand;NZL;Summer;Athina;Cycling;
67007;Badri Latif;F;27.0;169.0;59.0;Germany;GER;Summer;Athina;Hockey;Gold
67028;Lila Latrous;F;25.0;155.0;57.0;Algeria;ALG;Summer;Athina;Judo;
67033;Christophe Lattaignant;M;32.0;150.0;54.0;France;FRA;Summer;Athina;Rowing;
67039;Akapei Latu;M;25.0;176.0;73.0;Tonga;TGA;Summer;Athina;Judo;
67044;Kimmo Kristian Latvamki;M;28.0;172.0;75.0;Finland;FIN;Summer;Athina;Canoeing;
67049;Heike Ltzsch (-Wedekind);F;30.0;173.0;53.0;Germany;GER;Summer;Athina;Hockey;Gold
67054;Lau Kwok Kin;M;27.0;178.0;65.0;Hong Kong;HKG;Summer;Athina;Fencing;
67056;Lau Sui Fei;F;23.0;162.0;59.0;Hong Kong;HKG;Summer;Athina;Table Tennis;
67137;"Thomas ""Tom"" Laurich";M;24.0;200.0;96.0;Australia;AUS;Summer;Athina;Rowing;
67154;Sarah Antonie Brady Munch Lauritzen;F;28.0;190.0;87.0;Denmark;DEN;Summer;Athina;Rowing;
67156;Mara Fernanda Lauro;F;25.0;154.0;55.0;Argentina;ARG;Summer;Athina;Canoeing;
67191;"Russell ""Russ"" Lavale";M;30.0;176.0;80.0;Australia;AUS;Summer;Athina;Table Tennis;
67206;Luis Felipe Laverde Jimenez;M;25.0;169.0;64.0;Colombia;COL;Summer;Athina;Cycling;
67208;Elise Mary Laverick (-Sherwell);F;29.0;178.0;73.0;Great Britain;GBR;Summer;Athina;Rowing;Bronze
67231;Yannick Lavigne;M;29.0;185.0;82.0;France;FRA;Summer;Athina;Canoeing;
67255;Sergey Petrovich Lavrenov;M;32.0;164.0;68.5;Belarus;BLR;Summer;Athina;Weightlifting;
67266;Kitof Lavrinovi;M;24.0;212.0;108.0;Lithuania;LTU;Summer;Athina;Basketball;
67268;Andrey Ivanovich Lavrov;M;42.0;197.0;94.0;Russia;RUS;Summer;Athina;Handball;Bronze
67271;Nataliya Aleksandrovna Lavrova;F;20.0;175.0;57.0;Russia;RUS;Summer;Athina;Rhythmic Gymnastics;Gold
67279;Law Hiu Fung;M;20.0;184.0;78.0;Hong Kong;HKG;Summer;Athina;Rowing;
67283;Leslie Francis Law;M;39.0;183.0;74.0;Great Britain;GBR;Summer;Athina;Equestrianism;Gold
67283;Leslie Francis Law;M;39.0;183.0;74.0;Great Britain;GBR;Summer;Athina;Equestrianism;Silver
67335;Tayna Lawrence;F;28.0;163.0;61.0;Jamaica;JAM;Summer;Athina;Athletics;Gold
67343;Sheena Lawrick;F;21.0;160.0;65.0;Canada;CAN;Summer;Athina;Softball;
67356;Ian Lawson;M;27.0;185.0;95.0;Great Britain;GBR;Summer;Athina;Rowing;
67368;Kirsten Lawton;F;23.0;163.0;55.0;Great Britain;GBR;Summer;Athina;Trampolining;
67376;Jian-Fang Lay (Hong-);F;31.0;163.0;58.0;Australia;AUS;Summer;Athina;Table Tennis;
67395;Hadir Ali Lazame;M;29.0;190.0;118.0;Iraq;IRQ;Summer;Athina;Judo;
67400;Petr Lazar;M;28.0;185.0;80.0;Czech Republic;CZE;Summer;Athina;Cycling;
67409;Tetiana Viktorivna Lazareva;F;23.0;158.0;55.0;Ukraine;UKR;Summer;Athina;Wrestling;
67410;Branko Lazarevi;M;20.0;185.0;77.0;Serbia and Montenegro;SCG;Summer;Athina;Football;
67417;Maria Lazarou;F;31.0;170.0;56.0;Greece;GRE;Summer;Athina;Football;
67423;Zoran Lazarovski;M;23.0;183.0;73.0;Macedonia;MKD;Summer;Athina;Swimming;
67438;Misleydis Lazo Callamo;F;22.0;163.0;60.0;Cuba;CUB;Summer;Athina;Athletics;
67439;Pedro Luis Lazo Iglesias;M;31.0;192.0;107.0;Cuba;CUB;Summer;Athina;Baseball;Gold
67464;Magorzata awrynowicz;F;15.0;164.0;48.0;Poland;POL;Summer;Athina;Rhythmic Gymnastics;
67476;Le Maosheng;M;26.0;163.0;63.0;China;CHN;Summer;Athina;Weightlifting;Silver
67481;L Vn Dng L;M;18.0;170.0;58.0;Vietnam;VIE;Summer;Athina;Athletics;
67484;Nicolas le Berre;M;27.0;188.0;74.0;France;FRA;Summer;Athina;Sailing;
67502;Vincent Le Dauphin;M;28.0;191.0;74.0;France;FRA;Summer;Athina;Athletics;
67520;Anne le Helley;F;23.0;158.0;61.0;France;FRA;Summer;Athina;Sailing;
67538;Erwann Lucien douard Le Pchoux;M;22.0;171.0;65.0;France;FRA;Summer;Athina;Fencing;
67539;milie Le Pennec;F;16.0;150.0;37.0;France;FRA;Summer;Athina;Gymnastics;
67539;milie Le Pennec;F;16.0;150.0;37.0;France;FRA;Summer;Athina;Gymnastics;Gold
67540;Yann le Pennec;M;29.0;173.0;67.0;France;FRA;Summer;Athina;Canoeing;
67562;Donald Charles Leach;M;23.0;197.0;94.0;New Zealand;NZL;Summer;Athina;Rowing;
67625;Tatyana Romanovna Lebedeva;F;28.0;170.0;61.0;Russia;RUS;Summer;Athina;Athletics;Gold
67625;Tatyana Romanovna Lebedeva;F;28.0;170.0;61.0;Russia;RUS;Summer;Athina;Athletics;Bronze
67637;Serhiy Petrovych Lebid;M;29.0;180.0;65.0;Ukraine;UKR;Summer;Athina;Athletics;
67656;Laurence Leboucher;F;32.0;156.0;50.0;France;FRA;Summer;Athina;Cycling;
67668;Cline Lebrun;F;27.0;169.0;77.0;France;FRA;Summer;Athina;Judo;
67684;Mamokete Lechela;F;22.0;150.0;59.0;Lesotho;LES;Summer;Athina;Athletics;
67693;Barbara Lechner-Engleder;F;21.0;162.0;72.0;Germany;GER;Summer;Athina;Shooting;
67715;Daro Lionel Lecman;M;32.0;170.0;94.0;Argentina;ARG;Summer;Athina;Weightlifting;
67742;Kylie Ledbrook;F;18.0;160.0;61.0;Australia;AUS;Summer;Athina;Football;
67775;Alexandre Dae Jin Lee;M;26.0;170.0;60.0;Brazil;BRA;Summer;Athina;Judo;
67776;"Andrew ""Andy"" Lee";M;20.0;188.0;75.0;Ireland;IRL;Summer;Athina;Boxing;
67778;Lee Bae-Yeong;M;24.0;162.0;69.0;South Korea;KOR;Summer;Athina;Weightlifting;Silver
67784;Lee Bo-Na;F;23.0;168.0;59.0;South Korea;KOR;Summer;Athina;Shooting;Bronze
67784;Lee Bo-Na;F;23.0;168.0;59.0;South Korea;KOR;Summer;Athina;Shooting;Silver
67786;Lee Bok-Hui;F;25.0;168.0;63.0;South Korea;KOR;Summer;Athina;Judo;
67787;Lee Bong-Ju;M;35.0;167.0;56.0;South Korea;KOR;Summer;Athina;Athletics;
67807;Lee Chang-Wu;M;21.0;187.0;87.0;South Korea;KOR;Summer;Athina;Handball;
67813;Lee Cheol-Seung;M;32.0;172.0;64.0;South Korea;KOR;Summer;Athina;Table Tennis;
67814;Lee Cheon-Su;M;23.0;175.0;65.0;South Korea;KOR;Summer;Athina;Football;
67818;Lee Chong Wei;M;21.0;170.0;68.0;Malaysia;MAS;Summer;Athina;Badminton;
67821;Lee Chun-Heon;M;24.0;184.0;75.0;South Korea;KOR;Summer;Athina;Modern Pentathlon;
67825;Lee Chung-Hui;M;23.0;190.0;85.0;South Korea;KOR;Summer;Athina;Swimming;
67828;Lee Da-Hye;F;17.0;170.0;52.0;South Korea;KOR;Summer;Athina;Swimming;
67833;Lee Dae-Ro;M;24.0;170.0;58.0;South Korea;KOR;Summer;Athina;Athletics;
67835;"Chi Wo ""Daniel"" Lee";M;27.0;172.0;68.0;Hong Kong;HKG;Summer;Athina;Triathlon;
67844;Lee Dong-Su;M;30.0;182.0;73.0;South Korea;KOR;Summer;Athina;Badminton;Silver
67859;Lee Eun-Hui;F;25.0;165.0;52.0;South Korea;KOR;Summer;Athina;Judo;
67860;Lee Eun-Jeong;F;23.0;165.0;49.0;South Korea;KOR;Summer;Athina;Athletics;
67865;Lee Eun-Sil;F;27.0;167.0;55.0;South Korea;KOR;Summer;Athina;Table Tennis;
67865;Lee Eun-Sil;F;27.0;167.0;55.0;South Korea;KOR;Summer;Athina;Table Tennis;Silver
67874;Georgina Anne Lee;F;22.0;173.0;62.0;Great Britain;GBR;Summer;Athina;Swimming;
67876;Lee Geum-Nam;F;27.0;163.0;58.0;South Korea;KOR;Summer;Athina;Fencing;
67885;Lee Gong-Ju;F;24.0;163.0;50.0;South Korea;KOR;Summer;Athina;Handball;Silver
67903;Lee Gyeong-Won;F;24.0;160.0;58.0;South Korea;KOR;Summer;Athina;Badminton;Bronze
67935;Lee Hsiao-Hung;F;25.0;183.0;120.0;Chinese Taipei;TPE;Summer;Athina;Judo;
67946;Lee Hye-Jin;F;18.0;163.0;59.0;South Korea;KOR;Summer;Athina;Shooting;
67947;Lee Hyeon-Il;M;24.0;176.0;67.0;South Korea;KOR;Summer;Athina;Badminton;
67953;Lee Hyeong-Taek;M;28.0;180.0;81.0;South Korea;KOR;Summer;Athina;Tennis;
67958;Lee Hyo-Jeong;F;23.0;181.0;74.0;South Korea;KOR;Summer;Athina;Badminton;
67975;Ivan James Lee;M;23.0;180.0;70.0;United States;USA;Summer;Athina;Fencing;
67977;Lee Jae-Hun;M;27.0;185.0;68.0;South Korea;KOR;Summer;Athina;Athletics;
67984;Lee Jae-Wu;M;24.0;181.0;88.0;South Korea;KOR;Summer;Athina;Handball;
68000;Lee Jeong-Seon;M;25.0;177.0;80.0;South Korea;KOR;Summer;Athina;Hockey;
68008;Lee Ji-Yeong;F;15.0;163.0;52.0;South Korea;KOR;Summer;Athina;Swimming;
68011;Lee Jin-Hui;F;24.0;168.0;51.0;South Korea;KOR;Summer;Athina;Hockey;
68019;Lee Jong-Ae;F;29.0;187.0;61.0;South Korea;KOR;Summer;Athina;Basketball;
68040;Karen Tracey Lee;F;21.0;174.0;64.0;Great Britain;GBR;Summer;Athina;Swimming;
68048;Lee Lai Shan;F;33.0;170.0;59.0;Hong Kong;HKG;Summer;Athina;Sailing;
68058;Lee Mi-Seon;F;25.0;174.0;64.0;South Korea;KOR;Summer;Athina;Basketball;
68059;Lee Mi-Seong;F;27.0;161.0;56.0;South Korea;KOR;Summer;Athina;Hockey;
68061;Lee Mi-Yeong;F;24.0;174.0;97.0;South Korea;KOR;Summer;Athina;Athletics;
68067;Muna Lee;F;22.0;173.0;54.0;United States;USA;Summer;Athina;Athletics;
68074;Lee Myeong-Seung;M;24.0;177.0;61.0;South Korea;KOR;Summer;Athina;Athletics;
68076;Lee Na-Rae;F;25.0;160.0;55.0;South Korea;KOR;Summer;Athina;Wrestling;
68094;Lee Sang-Do;M;26.0;173.0;83.0;South Korea;KOR;Summer;Athina;Shooting;
68095;Lee Sang-Eun;F;29.0;172.0;68.0;South Korea;KOR;Summer;Athina;Handball;Silver
68111;Lee Sang-Yeop;M;31.0;185.0;82.0;South Korea;KOR;Summer;Athina;Fencing;
68117;Lee Seok-Tae;M;31.0;179.0;80.0;South Korea;KOR;Summer;Athina;Shooting;
68124;Lee Seon-Ok;F;23.0;164.0;59.0;South Korea;KOR;Summer;Athina;Hockey;
68125;Lee Seon-Seong;M;23.0;165.0;63.0;South Korea;KOR;Summer;Athina;Gymnastics;
68132;Lee Seong-Jin;F;19.0;164.0;65.0;South Korea;KOR;Summer;Athina;Archery;Silver
68132;Lee Seong-Jin;F;19.0;164.0;65.0;South Korea;KOR;Summer;Athina;Archery;Gold
68154;Lee Sin-Mi;F;21.0;173.0;63.0;South Korea;KOR;Summer;Athina;Fencing;
68156;Lee So-Yeon;F;23.0;175.0;78.0;South Korea;KOR;Summer;Athina;Judo;
68171;Lee Tae-Yeong;M;26.0;174.0;72.0;South Korea;KOR;Summer;Athina;Handball;
68185;Lee Wan Wah;M;28.0;183.0;85.0;Malaysia;MAS;Summer;Athina;Badminton;
68190;Lee Won-Hui;M;23.0;172.0;73.0;South Korea;KOR;Summer;Athina;Judo;Gold
68193;Lee Wung Yew;M;38.0;188.0;90.0;Singapore;SGP;Summer;Athina;Shooting;
68219;Lee Yun-Hui;F;17.0;180.0;74.0;South Korea;KOR;Summer;Athina;Rowing;
68245;Marrit Leenstra;F;30.0;179.0;66.0;Netherlands;NED;Summer;Athina;Beach Volleyball;
68275;Fabien Lefvre;M;22.0;178.0;70.0;France;FRA;Summer;Athina;Canoeing;Bronze
68309;Chantal Lger;F;26.0;173.0;68.0;Canada;CAN;Summer;Athina;Sailing;
68313;Meskerem Legesse;F;17.0;167.0;49.0;Ethiopia;ETH;Summer;Athina;Athletics;
68319;Manuela Leggeri;F;28.0;183.0;74.0;Italy;ITA;Summer;Athina;Volleyball;
68323;"Raylinos Joaquin ""Reily"" Legito";M;26.0;170.0;93.0;Netherlands;NED;Summer;Athina;Baseball;
68338;Lise Christiane Rene Legrand (Golliot-);F;27.0;170.0;63.0;France;FRA;Summer;Athina;Wrestling;Bronze
68366;Gerta Lehmann;F;25.0;163.0;57.0;Greece;GRE;Summer;Athina;Equestrianism;
68379;Sonja Lehmann (-Dittbrenner);F;24.0;172.0;65.0;Germany;GER;Summer;Athina;Hockey;Gold
68414;Jani Petri Lehtinen;M;30.0;177.0;65.0;Finland;FIN;Summer;Athina;Athletics;
68451;Lei Sufen;F;25.0;171.0;67.0;China;CHN;Summer;Athina;Handball;
68452;Lei Yuping;M;25.0;188.0;81.0;China;CHN;Summer;Athina;Boxing;
68474;Rhiannon Leier;F;27.0;176.0;65.0;Canada;CAN;Summer;Athina;Swimming;
68490;Leila de Souza Sobral Freitas;F;29.0;187.0;83.0;Brazil;BRA;Summer;Athina;Basketball;
68510;Levi Leipheimer;M;30.0;173.0;62.0;United States;USA;Summer;Athina;Cycling;
68513;Lauri Leis;M;25.0;184.0;73.0;Estonia;EST;Summer;Athina;Athletics;
68566;Lela Lejeune-Duchemann;F;28.0;176.0;67.0;France;FRA;Summer;Athina;Handball;
68606;Ghislain Lemaire;M;32.0;190.0;100.0;France;FRA;Summer;Athina;Judo;
68645;Celina Johanna Maria Lemmen;F;19.0;179.0;67.0;Netherlands;NED;Summer;Athina;Swimming;
68669;Tatiana Martine Lemos de Lima Barbosa;F;25.0;168.0;63.0;Brazil;BRA;Summer;Athina;Swimming;
68692;Jorge Daniel Lencina;M;28.0;160.0;60.0;Argentina;ARG;Summer;Athina;Judo;
68694;"Andrea Augusta Gemma ""Rea"" Lenders";F;23.0;166.0;60.0;Netherlands;NED;Summer;Athina;Trampolining;
68699;Pter Tibor Lendvay;M;27.0;192.0;96.0;Hungary;HUN;Summer;Athina;Handball;
68708;Balzs Lengyel;M;24.0;180.0;68.0;Hungary;HUN;Summer;Athina;Fencing;
68724;Katy Lennon;F;19.0;153.0;45.0;Great Britain;GBR;Summer;Athina;Gymnastics;
68730;Jos Lenoir;M;31.0;180.0;82.0;France;FRA;Summer;Athina;Canoeing;
68735;Irina Lenskiy (Lenskaya-Omelchenko-);F;33.0;176.0;57.0;Israel;ISR;Summer;Athina;Athletics;
68741;"Lisbeth Constance ""Libby"" Lenton-Trickett";F;19.0;167.0;60.0;Australia;AUS;Summer;Athina;Swimming;Bronze
68741;"Lisbeth Constance ""Libby"" Lenton-Trickett";F;19.0;167.0;60.0;Australia;AUS;Summer;Athina;Swimming;
68741;"Lisbeth Constance ""Libby"" Lenton-Trickett";F;19.0;167.0;60.0;Australia;AUS;Summer;Athina;Swimming;Gold
68778;Richard Len Vizcaya;M;28.0;180.0;73.0;Venezuela;VEN;Summer;Athina;Judo;
68792;Raffaello Leonardo;M;31.0;190.0;94.0;Italy;ITA;Summer;Athina;Rowing;Bronze
68794;Heorhiy Ihorovych Leonchuk;M;30.0;193.0;82.0;Ukraine;UKR;Summer;Athina;Sailing;Silver
68802;Leong Mun Yee;F;19.0;163.0;55.0;Malaysia;MAS;Summer;Athina;Diving;
68804;Carolin Leonhardt;F;19.0;175.0;64.0;Germany;GER;Summer;Athina;Canoeing;Silver
68804;Carolin Leonhardt;F;19.0;175.0;64.0;Germany;GER;Summer;Athina;Canoeing;Gold
68818;Olha Leonova;F;28.0;164.0;54.0;Ukraine;UKR;Summer;Athina;Diving;
68836;Carolyne Lepage;F;29.0;157.0;48.0;Canada;CAN;Summer;Athina;Judo;
68858;Jn Lepka;M;27.0;182.0;90.0;Slovakia;SVK;Summer;Athina;Cycling;
68863;Maarit Hillevi Lepomki;F;47.0;158.0;64.0;Finland;FIN;Summer;Athina;Shooting;
68875;Francesco Lepre;M;29.0;188.0;87.0;Italy;ITA;Summer;Athina;Judo;
68880;Julie Leprohon;F;23.0;175.0;64.0;Canada;CAN;Summer;Athina;Fencing;
68940;Elodie Lesaffre;F;24.0;175.0;69.0;France;FRA;Summer;Athina;Sailing;
68981;Lesia Severynivna Leskiv;F;40.0;173.0;63.0;Ukraine;UKR;Summer;Athina;Shooting;
68985;Lisa Deshawn Leslie (-Lockwood);F;32.0;196.0;77.0;United States;USA;Summer;Athina;Basketball;Gold
68989;Aleksey Lesnichy;M;26.0;198.0;77.0;Belarus;BLR;Summer;Athina;Athletics;
68998;Tony Gill Lespoir;M;27.0;182.0;85.0;Seychelles;SEY;Summer;Athina;Canoeing;
69036;Vladimir Letnicov;M;22.0;178.0;70.0;Moldova;MDA;Summer;Athina;Athletics;
69039;Fanny Ltourneau;F;25.0;165.0;59.0;Canada;CAN;Summer;Athina;Synchronized Swimming;
69059;Monika Leu;F;30.0;177.0;72.0;Germany;GER;Summer;Athina;Sailing;
69064;Kashi Ananda Leuchs;M;26.0;180.0;63.0;New Zealand;NZL;Summer;Athina;Cycling;
69074;Katrin Leumann;F;22.0;174.0;53.0;Switzerland;SUI;Summer;Athina;Cycling;
69077;Leung Chu Yan;M;25.0;176.0;64.0;Hong Kong;HKG;Summer;Athina;Table Tennis;
69117;Amaury Raymond Leveaux;M;18.0;202.0;88.0;France;FRA;Summer;Athina;Swimming;
69150;Tatyana Nikolayevna Levina;F;27.0;173.0;60.0;Russia;RUS;Summer;Athina;Athletics;
69151;Yuliya Aleksandrovna Levina;F;31.0;184.0;80.0;Russia;RUS;Summer;Athina;Rowing;
69199;Paula Lewin;F;33.0;172.0;63.0;Bermuda;BER;Summer;Athina;Sailing;
69200;Peta Lewin;F;33.0;168.0;66.0;Bermuda;BER;Summer;Athina;Sailing;
69206;"Benjamin ""Benjie"" Lewis";M;21.0;185.0;79.0;United States;USA;Summer;Athina;Canoeing;
69216;Craig Edward Lewis;M;27.0;195.0;100.0;Australia;AUS;Summer;Athina;Baseball;Silver
69221;Denise Lewis;F;31.0;176.0;68.0;Great Britain;GBR;Summer;Athina;Athletics;
69236;"James ""Jimi"" Lewis";M;30.0;180.0;74.0;Great Britain;GBR;Summer;Athina;Hockey;
69239;Kirstin Jean Lewis;F;28.0;183.0;75.0;South Africa;RSA;Summer;Athina;Archery;
69252;Randy Benedict Lewis;M;25.0;188.0;74.0;Grenada;GRN;Summer;Athina;Athletics;
69263;Tamsyn Carolyn Lewis (-Manou);F;26.0;173.0;60.0;Australia;AUS;Summer;Athina;Athletics;
